Date,WindPower,Wind speed | (m/s),Wind direction | (deg),Pressure | (atm),Air temperature | ('C)
2020/1/20 3:00,96.9423,4.113,92,0.997821,12.063
2020/1/20 4:00,8.2797,3.094,99,0.99713,12.163
2020/1/20 5:00,0,2.155,87,0.998117,12.263
2020/1/20 6:00,0,1.513,130,0.995945,12.463
2020/1/20 7:00,0,0.87,162,0.993872,12.663
2020/1/20 8:00,0,0.643,314,0.999795,12.663
2020/1/20 9:00,0,1.641,337,0.999499,12.663
2020/1/20 10:00,0,2.205,17,0.999696,12.963
2020/1/20 11:00,24.341,3.292,51,0.999103,13.263
2020/1/20 12:00,80.1063,3.974,72,0.99782,13.163
2020/1/20 13:00,246.737,5.24,72,0.998808,13.063
2020/1/20 14:00,371.506,5.961,67,0.997722,12.863
2020/1/20 15:00,535.956,6.673,60,0.996043,12.863
2020/1/20 16:00,711.905,7.316,53,0.99476,12.963
2020/1/20 17:00,743.15,7.415,48,0.994366,13.063
2020/1/20 18:00,587.826,6.901,55,0.995253,13.513
2020/1/20 19:00,467.052,6.386,60,0.996141,13.963
2020/1/20 20:00,555.993,6.762,57,0.9993,14.263
2020/1/20 21:00,424.058,6.209,58,0.995845,14.563
2020/1/20 22:00,603.952,6.98,62,0.995548,14.863
2020/1/20 23:00,484.013,6.466,75,0.998114,15.363
2020/1/21 0:00,323.379,5.704,89,0.997423,15.863
2020/1/21 1:00,161.149,4.666,98,0.995744,16.463
2020/1/21 2:00,173.173,4.765,108,0.996534,16.863
2020/1/21 3:00,185.196,4.864,104,0.99762,17.163
2020/1/21 4:00,105.726,4.212,87,0.99683,17.263
2020/1/21 5:00,100.87,4.172,71,0.996435,17.363
2020/1/21 6:00,190.08,4.904,49,0.996731,16.713
2020/1/21 7:00,311.163,5.635,63,0.997127,16.063
2020/1/21 8:00,625.507,7.049,52,1.00265,16.063
2020/1/21 9:00,562.688,6.802,44,1.00048,16.063
2020/1/21 10:00,718.18,7.355,43,0.997028,15.863
2020/1/21 11:00,858.067,7.79,56,1.00029,15.763
2020/1/21 12:00,984.155,8.156,60,1.00088,15.863
2020/1/21 13:00,442.197,6.288,63,1.00029,16.063
2020/1/21 14:00,429.261,6.238,66,0.998805,16.363
2020/1/21 15:00,692.411,7.276,71,0.999298,16.863
2020/1/21 16:00,452.841,6.347,78,0.998014,17.263
2020/1/21 17:00,442.837,6.307,76,0.997027,17.363
2020/1/21 18:00,442.668,6.297,48,0.998509,16.513
2020/1/21 19:00,442.78,6.288,51,1.00009,15.663
2020/1/21 20:00,280.927,5.447,34,1.00196,15.463
2020/1/21 21:00,303.5,5.576,24,1.00147,15.063
2020/1/21 22:00,481.544,6.446,34,1.00068,14.863
2020/1/21 23:00,440.224,6.268,51,1.00236,15.063
2020/1/22 0:00,379.92,6.011,46,1.00236,15.163
2020/1/22 1:00,308.255,5.605,49,1.00137,15.263
2020/1/22 2:00,549.468,6.742,51,0.99999,15.463
2020/1/22 3:00,666.839,7.177,56,1.00187,15.463
2020/1/22 4:00,408.39,6.139,56,1.00048,15.463
2020/1/22 5:00,470.973,6.406,45,0.999793,15.263
2020/1/22 6:00,644.042,7.108,40,0.99999,15.313
2020/1/22 7:00,865.385,7.81,49,1.00009,15.363
2020/1/22 8:00,1109.34,8.463,47,1.00443,15.263
2020/1/22 9:00,980.149,8.136,39,1.00246,15.363
2020/1/22 10:00,1917.07,10.212,47,1.00137,15.463
2020/1/22 11:00,2264.64,10.974,52,1.00443,15.263
2020/1/22 12:00,2142.34,10.707,54,1.00285,15.263
2020/1/22 13:00,2360.48,11.25,48,1.00157,15.263
2020/1/22 14:00,2734.1,12.486,49,0.997918,14.963
2020/1/22 15:00,2878.03,13.228,53,0.999003,15.163
2020/1/22 16:00,2807.48,12.822,57,0.998607,15.763
2020/1/22 17:00,2813.06,12.852,60,0.998114,15.963
2020/1/22 18:00,2699.03,12.338,61,0.999002,15.863
2020/1/22 19:00,2563.82,11.834,72,0.999891,15.763
2020/1/22 20:00,1781.39,9.936,66,0.999693,16.363
2020/1/22 21:00,1195.49,8.71,58,1.00019,16.463
2020/1/22 22:00,1288.58,8.947,58,1.00098,16.363
2020/1/22 23:00,870.467,7.83,65,1.00246,16.463
2020/1/23 0:00,693.804,7.276,76,1.00009,16.563
2020/1/23 1:00,1090.14,8.433,76,1.00265,16.763
2020/1/23 2:00,1277.9,8.927,88,1.00117,17.163
2020/1/23 3:00,1280.29,8.937,110,1.00127,17.563
2020/1/23 4:00,1837.06,10.064,115,0.999495,17.563
2020/1/23 5:00,1981.08,10.39,110,0.998113,17.463
2020/1/23 6:00,2263.74,11.023,104,0.99831,17.563
2020/1/23 7:00,2493.45,11.666,108,0.998409,17.663
2020/1/23 8:00,2307.74,11.132,110,1.00107,17.463
2020/1/23 9:00,1551.38,9.491,123,1.00107,17.463
2020/1/23 10:00,933.724,8.037,143,1.00226,17.563
2020/1/23 11:00,815.64,7.672,150,1.00137,17.963
2020/1/23 12:00,956.563,8.107,135,1.00098,18.363
2020/1/23 13:00,910.397,7.978,123,1.00098,18.263
2020/1/23 14:00,934.505,8.057,109,0.997619,18.163
2020/1/23 15:00,794.517,7.622,103,0.995644,18.263
2020/1/23 16:00,868.883,7.859,105,0.994065,17.963
2020/1/23 17:00,1309.18,9.036,119,0.994362,17.763
2020/1/23 18:00,1681.17,9.768,126,0.994855,17.563
2020/1/23 19:00,2026.11,10.499,134,0.995447,17.363
2020/1/23 20:00,1657.94,9.718,140,0.997322,17.763
2020/1/23 21:00,1073.61,8.413,149,0.999692,18.263
2020/1/23 22:00,1530.68,9.471,152,0.998605,18.663
2020/1/23 23:00,1816.14,10.044,159,0.997124,19.063
2020/1/24 0:00,2501.32,11.725,159,0.995545,19.463
2020/1/24 1:00,2585.21,11.962,159,0.996335,19.663
2020/1/24 2:00,2216.25,10.964,167,0.993373,19.863
2020/1/24 3:00,1999,10.479,172,0.992681,19.963
2020/1/24 4:00,1862.99,10.173,171,0.992385,19.963
2020/1/24 5:00,1823.44,10.084,171,0.991892,19.663
2020/1/24 6:00,1806.8,10.044,167,0.9913,18.963
2020/1/24 7:00,1790.13,10.005,163,0.990708,18.263
2020/1/24 8:00,2043.23,10.568,163,0.990215,18.363
2020/1/24 9:00,2016.98,10.509,170,0.993472,19.163
2020/1/24 10:00,1668.2,9.777,172,0.99347,20.263
2020/1/24 11:00,1046.75,8.393,164,0.991496,21.063
2020/1/24 12:00,1479.32,9.431,156,0.988633,21.463
2020/1/24 13:00,1984.75,10.479,150,0.988238,21.563
2020/1/24 14:00,1885.61,10.272,154,0.985473,21.963
2020/1/24 15:00,1647.66,9.787,151,0.984783,22.263
2020/1/24 16:00,2370.8,11.438,143,0.983006,22.063
2020/1/24 17:00,2799.72,12.941,147,0.982809,21.563
2020/1/24 18:00,2811.47,12.981,153,0.983599,20.913
2020/1/24 19:00,2822.92,13.02,168,0.98429,20.263
2020/1/24 20:00,2074.95,10.677,184,0.987153,20.563
2020/1/24 21:00,1214.33,8.838,185,0.988831,20.863
2020/1/24 22:00,1372.51,9.214,177,0.987745,20.863
2020/1/24 23:00,1570.84,9.619,180,0.984389,20.763
2020/1/25 0:00,1692.64,9.856,191,0.986264,20.863
2020/1/25 1:00,2089.64,10.717,197,0.98656,21.063
2020/1/25 2:00,1495.75,9.481,207,0.982217,21.163
2020/1/25 3:00,1368.65,9.224,226,0.9835,21.163
2020/1/25 4:00,1084.88,8.502,253,0.987153,20.763
2020/1/25 5:00,1555.73,9.58,280,0.986956,20.563
2020/1/25 6:00,1770.14,9.995,291,0.984982,19.163
2020/1/25 7:00,1960.41,10.4,301,0.983009,17.763
2020/1/25 8:00,2335.43,11.26,308,0.98607,16.963
2020/1/25 9:00,1905.82,10.252,313,0.988538,17.263
2020/1/25 10:00,1397.25,9.224,316,0.991104,18.063
2020/1/25 11:00,1305.57,9.056,317,0.989029,19.163
2020/1/25 12:00,412.209,6.218,314,0.98666,20.263
2020/1/25 13:00,68.0231,3.875,310,0.986955,20.963
2020/1/25 14:00,63.6403,3.826,296,0.985276,21.663
2020/1/25 15:00,61.0854,3.796,290,0.985671,22.163
2020/1/25 16:00,0,1.957,281,0.985079,22.463
2020/1/25 17:00,0,1.295,270,0.985177,22.463
2020/1/25 18:00,0,1.938,125,0.986757,21.913
2020/1/25 19:00,0,2.58,114,0.988337,21.363
2020/1/25 20:00,51.4602,3.668,146,0.988041,20.763
2020/1/25 21:00,232.089,5.22,181,0.986265,20.263
2020/1/25 22:00,191.51,4.953,193,0.986758,20.163
2020/1/25 23:00,458.886,6.416,181,0.987449,20.063
2020/1/26 0:00,915.057,8.028,175,0.986859,18.063
2020/1/26 1:00,472.717,6.456,180,0.986267,17.063
2020/1/26 2:00,434.056,6.288,220,0.986169,16.763
2020/1/26 3:00,404.705,6.159,233,0.987946,16.863
2020/1/26 4:00,466.925,6.426,240,0.988143,16.963
2020/1/26 5:00,841.698,7.78,252,0.98765,16.663
2020/1/26 6:00,668.347,7.227,251,0.98686,16.463
2020/1/26 7:00,524.484,6.673,261,0.985972,16.263
2020/1/26 8:00,565.732,6.841,295,0.987749,15.663
2020/1/26 9:00,842.188,7.761,312,0.991698,15.663
2020/1/26 10:00,1968.78,10.38,318,0.991697,17.063
2020/1/26 11:00,2502.69,11.735,316,0.992287,18.963
2020/1/26 12:00,1587.47,9.619,308,0.99051,19.563
2020/1/26 13:00,1561.2,9.57,304,0.991595,20.163
2020/1/26 14:00,1396.08,9.253,302,0.991002,20.963
2020/1/26 15:00,1297.9,9.056,303,0.990904,21.663
2020/1/26 16:00,1496.98,9.461,312,0.991989,21.863
2020/1/26 17:00,1233.54,8.888,322,0.991693,21.663
2020/1/26 18:00,1567.78,9.59,345,0.992977,21.213
2020/1/26 19:00,1918.3,10.301,352,0.994359,20.763
2020/1/26 20:00,2933.63,13.752,351,0.997321,19.063
2020/1/26 21:00,3004.01,15.64,353,1.00019,16.763
2020/1/26 22:00,3004.01,15.482,1,0.999201,14.763
2020/1/26 23:00,3004.01,15.6,9,1.00098,12.763
2020/1/27 0:00,2976.27,14.038,14,1.00118,11.463
2020/1/27 1:00,2937.5,13.623,20,1.00375,10.763
2020/1/27 2:00,2923.95,13.504,20,1.00315,10.063
2020/1/27 3:00,2881.28,13.149,21,1.00266,9.463
2020/1/27 4:00,2542.91,11.666,21,1.00404,8.963
2020/1/27 5:00,2188.79,10.717,19,1.00473,8.363
2020/1/27 6:00,1239.34,8.72,18,1.00582,8.013
2020/1/27 7:00,563.076,6.723,20,1.00681,7.663
2020/1/27 8:00,365.3,5.872,17,1.00641,7.563
2020/1/27 9:00,403.548,6.05,13,1.00701,7.763
2020/1/27 10:00,391.613,6.011,30,1.00325,8.263
2020/1/27 11:00,589.556,6.841,42,1.00868,8.963
2020/1/27 12:00,329.147,5.675,50,1.00789,9.463
2020/1/27 13:00,266.402,5.319,58,1.00671,9.763
2020/1/27 14:00,248.1,5.22,65,1.00355,9.863
2020/1/27 15:00,363.271,5.882,64,1.00315,9.863
2020/1/27 16:00,469.313,6.347,55,1.00463,9.663
2020/1/27 17:00,315.361,5.605,61,1.00335,9.563
2020/1/27 18:00,329.283,5.685,57,1.00296,9.513
2020/1/27 19:00,341.291,5.754,72,1.00256,9.463
2020/1/27 20:00,386.03,5.991,71,1.0075,9.963
2020/1/27 21:00,169.813,4.686,79,1.00681,10.263
2020/1/27 22:00,288.669,5.457,85,1.00463,10.763
2020/1/27 23:00,342.457,5.764,88,1.0073,11.163
2020/1/28 0:00,329.43,5.694,94,1.00611,11.563
2020/1/28 1:00,185.719,4.824,102,1.00779,12.063
2020/1/28 2:00,217.611,5.062,110,1.00315,12.663
2020/1/28 3:00,456.25,6.317,116,1.00434,13.163
2020/1/28 4:00,476.04,6.406,124,1.00364,13.463
2020/1/28 5:00,670.271,7.167,122,1.00325,13.563
2020/1/28 6:00,416.561,6.149,114,1.00355,12.863
2020/1/28 7:00,228.563,5.121,116,1.00384,12.163
2020/1/28 8:00,560.612,6.752,99,1.0069,12.663
2020/1/28 9:00,932.312,7.988,107,1.00364,13.063
2020/1/28 10:00,1118.13,8.472,115,1.00266,13.363
2020/1/28 11:00,1182.76,8.631,120,1.00631,13.663
2020/1/28 12:00,1701.87,9.738,126,1.00414,13.963
2020/1/28 13:00,1300.46,8.957,128,1.00098,14.363
2020/1/28 14:00,937.154,8.028,114,0.998905,14.663
2020/1/28 15:00,1095.15,8.433,109,1.00068,14.863
2020/1/28 16:00,978.339,8.136,111,1.00038,15.263
2020/1/28 17:00,761.004,7.484,117,0.998806,15.563
2020/1/28 18:00,555.689,6.772,109,0.999101,15.713
2020/1/28 19:00,388.915,6.06,120,0.999496,15.863
2020/1/28 20:00,644.036,7.108,124,1.00256,16.063
2020/1/28 21:00,806.25,7.632,131,0.999496,16.263
2020/1/28 22:00,706.62,7.326,127,0.995942,16.463
2020/1/28 23:00,1159.5,8.621,127,0.999298,16.663
2020/1/29 0:00,1402.11,9.194,136,0.999397,16.763
2020/1/29 1:00,1411.41,9.224,139,0.996534,16.963
2020/1/29 2:00,1515.95,9.441,136,0.99377,17.163
2020/1/29 3:00,1561.05,9.53,136,0.994066,17.363
2020/1/29 4:00,1355.84,9.125,143,0.99525,17.463
2020/1/29 5:00,974.268,8.166,152,0.99377,17.663
2020/1/29 6:00,748.215,7.474,150,0.993473,17.513
2020/1/29 7:00,549.197,6.772,165,0.993177,17.363
2020/1/29 8:00,355.629,5.902,157,0.997718,17.563
2020/1/29 9:00,772.847,7.563,159,0.990314,17.863
2020/1/29 10:00,344.955,5.862,160,0.989228,18.363
2020/1/29 11:00,647.639,7.158,156,0.995644,18.763
2020/1/29 12:00,1088.62,8.472,159,0.993966,18.663
2020/1/29 13:00,586.826,6.95,173,0.990017,18.663
2020/1/29 14:00,354.816,5.922,167,0.990017,18.963
2020/1/29 15:00,268.397,5.427,167,0.987647,19.763
2020/1/29 16:00,63.3758,3.816,158,0.986462,20.463
2020/1/29 17:00,76.9665,3.984,137,0.985672,20.463
2020/1/29 18:00,193.164,4.963,140,0.986561,19.663
2020/1/29 19:00,357.512,5.942,172,0.987549,18.863
2020/1/29 20:00,159.61,4.676,217,0.991498,19.463
2020/1/29 21:00,114.636,4.31,234,0.988635,19.863
2020/1/29 22:00,141.65,4.528,296,0.991102,19.463
2020/1/29 23:00,40.9305,3.529,313,0.991103,19.263
2020/1/30 0:00,442.502,6.327,343,0.991004,18.563
2020/1/30 1:00,565.435,6.851,352,0.990709,17.963
2020/1/30 2:00,281.975,5.487,3,0.989623,17.263
2020/1/30 3:00,237.156,5.22,358,0.990611,16.563
2020/1/30 4:00,664.323,7.197,357,0.991599,15.863
2020/1/30 5:00,172.768,4.765,346,0.990415,15.563
2020/1/30 6:00,0,2.887,29,0.991698,14.813
2020/1/30 7:00,0,1.008,315,0.992982,14.063
2020/1/30 8:00,0,1.068,354,0.989132,14.363
2020/1/30 9:00,0,1.72,14,0.992094,14.563
2020/1/30 10:00,0,1.859,0,0.991205,14.763
2020/1/30 11:00,0,2.165,353,0.993475,15.163
2020/1/30 12:00,0,2.867,2,0.992882,15.563
2020/1/30 13:00,22.0497,3.282,29,0.992389,16.063
2020/1/30 14:00,93.6549,4.113,52,0.993178,16.263
2020/1/30 15:00,75.1473,3.935,54,0.991796,16.163
2020/1/30 16:00,86.843,4.063,63,0.988933,16.363
2020/1/30 17:00,0.82297,3.025,66,0.989921,16.363
2020/1/30 18:00,55.5695,3.688,74,0.991107,14.413
2020/1/30 19:00,124.611,4.35,63,0.992292,12.463
2020/1/30 20:00,179.704,4.805,52,0.991503,12.763
2020/1/30 21:00,91.7649,4.083,50,0.992292,13.063
2020/1/30 22:00,108.573,4.221,47,0.993476,13.163
2020/1/30 23:00,62.8392,3.767,41,0.994759,13.163
2020/1/31 0:00,54.7403,3.668,360,0.994365,13.163
2020/1/31 1:00,29.6256,3.361,353,0.994563,12.963
2020/1/31 2:00,0,1.799,40,0.990318,12.963
2020/1/31 3:00,0,0.544,17,0.992292,13.263
2020/1/31 4:00,0,1.305,354,0.992786,13.263
2020/1/31 5:00,0,1.463,38,0.990812,13.263
2020/1/31 6:00,0,2.333,46,0.990021,13.113
2020/1/31 7:00,16.3226,3.203,61,0.98933,12.963
2020/1/31 8:00,44.0677,3.539,59,0.99318,13.063
2020/1/31 9:00,0,1.493,87,0.992193,13.363
2020/1/31 10:00,0,0.534,179,0.992686,14.563
2020/1/31 11:00,0,1.75,135,0.994462,15.363
2020/1/31 12:00,0.175584,3.015,114,0.990907,16.063
2020/1/31 13:00,586.31,6.92,103,0.990316,15.263
2020/1/31 14:00,576.054,6.871,108,0.989428,14.363
2020/1/31 15:00,388.362,6.07,109,0.988935,14.463
2020/1/31 16:00,551.88,6.772,111,0.987849,14.463
2020/1/31 17:00,25.7473,3.322,113,0.996535,15.863
2020/1/31 18:00,0,2.214,41,0.995843,17.063
2020/1/31 19:00,0,1.107,111,0.99515,18.263
2020/1/31 20:00,0,1.137,53,0.997816,18.163
2020/1/31 21:00,0,2.422,53,1.00137,18.163
2020/1/31 22:00,113.138,4.271,81,1.00058,17.963
2020/1/31 23:00,65.486,3.816,108,0.997915,17.863
2020/2/1 0:00,85.99,4.053,98,0.996237,17.863
2020/2/1 1:00,145.372,4.538,114,0.999297,17.863
2020/2/1 2:00,152.019,4.597,144,0.996533,17.863
2020/2/1 3:00,280.383,5.467,158,0.996829,17.663
2020/2/1 4:00,188.237,4.894,165,0.996632,17.563
2020/2/1 5:00,177.438,4.805,166,0.996237,17.463
2020/2/1 6:00,30.954,3.391,186,0.995054,16.763
2020/2/1 7:00,0,1.987,163,0.993869,16.063
2020/2/1 8:00,0,1.295,103,0.996337,16.463
2020/2/1 9:00,0,1.849,113,0.997521,16.963
2020/2/1 10:00,0,2.135,108,0.997619,17.663
2020/2/1 11:00,75.6764,3.945,124,0.996336,18.263
2020/2/1 12:00,227.176,5.17,123,0.993473,18.763
2020/2/1 13:00,330.829,5.774,111,0.993966,18.963
2020/2/1 14:00,667.629,7.227,116,0.994163,18.863
2020/2/1 15:00,554.042,6.802,128,0.993965,19.063
2020/2/1 16:00,510.497,6.624,131,0.991498,19.363
2020/2/1 17:00,431.87,6.288,133,0.990905,19.463
2020/2/1 18:00,605.664,7.029,122,0.992879,19.263
2020/2/1 19:00,835.265,7.761,133,0.994854,19.063
2020/2/1 20:00,698.93,7.326,137,0.994558,19.163
2020/2/1 21:00,395.337,6.12,139,0.995446,19.263
2020/2/1 22:00,512.081,6.624,141,0.994557,19.363
2020/2/1 23:00,405.316,6.169,144,0.99357,19.563
2020/2/2 0:00,384.601,6.08,140,0.995051,19.763
2020/2/2 1:00,202.991,5.032,145,0.994458,19.963
2020/2/2 2:00,285.721,5.516,148,0.995051,20.163
2020/2/2 3:00,475.389,6.475,155,0.993668,20.263
2020/2/2 4:00,75.3893,3.954,158,0.993174,20.263
2020/2/2 5:00,0,2.916,170,0.993865,20.463
2020/2/2 6:00,0,2.402,186,0.993668,20.313
2020/2/2 7:00,0,1.898,194,0.99357,20.163
2020/2/2 8:00,0,1.878,175,0.994656,20.163
2020/2/2 9:00,0,1.058,311,0.994359,20.463
2020/2/2 10:00,0,2.926,341,0.996728,20.763
2020/2/2 11:00,63.9867,3.816,343,0.994359,21.063
2020/2/2 12:00,74.0168,3.945,12,0.991397,21.363
2020/2/2 13:00,64.3839,3.826,44,0.993173,21.763
2020/2/2 14:00,400.169,6.159,73,0.99278,21.063
2020/2/2 15:00,862.142,7.859,78,0.992583,19.763
2020/2/2 16:00,901.629,7.978,66,0.99357,19.263
2020/2/2 17:00,811.739,7.691,62,0.992583,19.163
2020/2/2 18:00,787.131,7.602,75,0.993571,18.063
2020/2/2 19:00,760.224,7.504,66,0.994658,16.963
2020/2/2 20:00,684.298,7.266,55,0.994855,17.463
2020/2/2 21:00,982.434,8.176,40,0.99683,17.363
2020/2/2 22:00,697.415,7.306,37,0.993868,16.963
2020/2/2 23:00,599.081,6.98,37,0.992684,16.563
2020/2/3 0:00,314.259,5.665,49,0.99219,16.563
2020/2/3 1:00,582.147,6.91,58,0.992092,16.763
2020/2/3 2:00,141.319,4.508,42,0.993967,16.963
2020/2/3 3:00,71.6609,3.895,53,0.992388,16.963
2020/2/3 4:00,71.326,3.895,71,0.99061,17.363
2020/2/3 5:00,28.5864,3.371,83,0.990117,17.663
2020/2/3 6:00,72.6826,3.915,123,0.991499,18.363
2020/2/3 7:00,133.897,4.459,148,0.992978,19.063
2020/2/3 8:00,124.742,4.389,187,0.991497,19.763
2020/2/3 9:00,191.697,4.953,210,0.988634,20.663
2020/2/3 10:00,229.975,5.21,188,0.991396,22.163
2020/2/3 11:00,199.814,5.032,179,0.99179,23.663
2020/2/3 12:00,429.956,6.317,144,0.989124,24.163
2020/2/3 13:00,1130.7,8.64,122,0.987546,22.763
2020/2/3 14:00,1788.23,10.044,122,0.987843,21.163
2020/2/3 15:00,2532.5,11.853,130,0.989226,20.563
2020/2/3 16:00,2447.92,11.626,136,0.985968,20.563
2020/2/3 17:00,1677.62,9.827,138,0.985672,20.763
2020/2/3 18:00,1941.42,10.38,134,0.988139,21.213
2020/2/3 19:00,2188.49,10.934,149,0.990607,21.663
2020/2/3 20:00,1127.99,8.621,166,0.988633,21.863
2020/2/3 21:00,793.029,7.662,180,0.991396,22.163
2020/2/3 22:00,1177.06,8.739,189,0.992779,22.063
2020/2/3 23:00,794.41,7.662,193,0.991693,21.863
2020/2/4 0:00,374.4,6.05,201,0.992384,21.663
2020/2/4 1:00,177.864,4.834,188,0.993964,21.463
2020/2/4 2:00,324.533,5.754,193,0.993964,21.363
2020/2/4 3:00,482.782,6.515,190,0.993076,21.163
2020/2/4 4:00,226.315,5.18,196,0.992187,20.963
2020/2/4 5:00,73.5676,3.935,181,0.993076,20.863
2020/2/4 6:00,0,2.106,175,0.994952,19.613
2020/2/4 7:00,0,0.277,240,0.996829,18.363
2020/2/4 8:00,40.8804,3.519,356,0.994953,18.263
2020/2/4 9:00,25.0366,3.322,8,0.996928,18.263
2020/2/4 10:00,69.0334,3.865,51,0.996433,18.663
2020/2/4 11:00,179.298,4.824,64,0.999,18.963
2020/2/4 12:00,78.4866,3.984,73,0.99742,19.563
2020/2/4 13:00,296.473,5.576,76,0.996037,19.863
2020/2/4 14:00,314.849,5.685,77,0.995051,19.863
2020/2/4 15:00,474.677,6.466,68,0.995347,19.763
2020/2/4 16:00,417.514,6.218,77,0.995544,19.663
2020/2/4 17:00,385.376,6.08,79,0.994853,19.563
2020/2/4 18:00,395.74,6.129,90,0.995051,20.163
2020/2/4 19:00,404.213,6.169,91,0.995346,20.763
2020/2/4 20:00,562.829,6.851,98,0.997024,21.163
2020/2/4 21:00,308.048,5.645,93,0.999985,21.263
2020/2/4 22:00,1095.93,8.502,96,0.997913,20.963
2020/2/4 23:00,957.363,8.136,108,0.998209,20.463
2020/2/5 0:00,821.589,7.721,117,0.997815,20.163
2020/2/5 1:00,745.559,7.474,119,0.999591,20.363
2020/2/5 2:00,555.921,6.812,123,0.998406,20.463
2020/2/5 3:00,518.891,6.653,130,0.99811,20.563
2020/2/5 4:00,501.563,6.584,136,0.99663,20.663
2020/2/5 5:00,529.255,6.703,135,0.996926,20.763
2020/2/5 6:00,585.275,6.94,150,0.997222,20.363
2020/2/5 7:00,648.724,7.167,146,0.99742,19.963
2020/2/5 8:00,517.451,6.643,137,0.999789,20.363
2020/2/5 9:00,437.063,6.307,140,0.997222,20.863
2020/2/5 10:00,415.386,6.209,129,1.00058,21.163
2020/2/5 11:00,268.663,5.418,131,0.999196,21.463
2020/2/5 12:00,872.231,7.889,127,0.99811,21.363
2020/2/5 13:00,1483.44,9.402,134,0.999393,21.163
2020/2/5 14:00,1634.43,9.718,142,0.995444,21.563
2020/2/5 15:00,1192.05,8.769,141,0.995543,21.963
2020/2/5 16:00,1258.89,8.947,134,0.993963,21.863
2020/2/5 17:00,1674.98,9.797,134,0.994852,21.263
2020/2/5 18:00,2180.28,10.895,140,0.994951,21.163
2020/2/5 19:00,2586.18,11.992,143,0.994951,21.063
2020/2/5 20:00,2609.05,12.051,146,0.995938,21.163
2020/2/5 21:00,2348.46,11.32,145,0.994556,21.263
2020/2/5 22:00,1888.07,10.232,146,0.996333,21.263
2020/2/5 23:00,1574.6,9.599,152,0.994556,21.263
2020/2/6 0:00,1151.78,8.66,153,0.995148,21.363
2020/2/6 1:00,1401.94,9.253,160,0.996431,21.463
2020/2/6 2:00,1277.34,8.987,164,0.995642,21.563
2020/2/6 3:00,968.266,8.186,168,0.994359,21.663
2020/2/6 4:00,818.317,7.731,172,0.994655,21.563
2020/2/6 5:00,673.034,7.266,176,0.993865,21.463
2020/2/6 6:00,1313.05,9.085,178,0.993568,21.413
2020/2/6 7:00,2181.29,10.904,171,0.993273,21.363
2020/2/6 8:00,2185.72,10.914,163,0.994655,21.563
2020/2/6 9:00,2303.2,11.211,167,0.992483,22.163
2020/2/6 10:00,1865.84,10.212,154,0.993271,22.963
2020/2/6 11:00,2477.31,11.705,148,0.995147,22.963
2020/2/6 12:00,2892.05,13.495,145,0.991396,22.963
2020/2/6 13:00,2977.6,14.315,143,0.989916,22.663
2020/2/6 14:00,2864.61,13.267,142,0.990508,22.563
2020/2/6 15:00,2906.37,13.603,139,0.9911,22.163
2020/2/6 16:00,2908.78,13.623,141,0.990903,21.863
2020/2/6 17:00,2871.29,13.307,143,0.990509,21.663
2020/2/6 18:00,2620.04,12.111,146,0.990606,21.863
2020/2/6 19:00,2173.17,10.904,147,0.990705,22.063
2020/2/6 20:00,1976.23,10.45,157,0.993766,22.163
2020/2/6 21:00,2525.92,11.844,158,0.992187,22.163
2020/2/6 22:00,2137.89,10.815,161,0.993963,22.263
2020/2/6 23:00,1961.09,10.42,167,0.992581,22.163
2020/2/7 0:00,1914.92,10.321,174,0.9911,22.163
2020/2/7 1:00,1698.47,9.866,186,0.990409,22.163
2020/2/7 2:00,1178.63,8.749,191,0.991495,22.163
2020/2/7 3:00,683.927,7.306,190,0.993272,21.963
2020/2/7 4:00,453.081,6.396,205,0.990509,21.663
2020/2/7 5:00,360.71,5.971,214,0.990509,21.263
2020/2/7 6:00,370.564,6.021,198,0.992089,20.613
2020/2/7 7:00,384.051,6.08,188,0.993768,19.963
2020/2/7 8:00,849.113,7.82,191,0.993273,20.263
2020/2/7 9:00,449.144,6.367,198,0.993767,20.963
2020/2/7 10:00,235.778,5.24,193,0.992976,21.963
2020/2/7 11:00,480.001,6.515,174,0.993863,23.063
2020/2/7 12:00,225.718,5.2,178,0.99021,24.363
2020/2/7 13:00,349.845,5.932,136,0.989223,24.563
2020/2/7 14:00,1099.24,8.552,127,0.989521,22.763
2020/2/7 15:00,2219.83,11.003,133,0.989719,21.263
2020/2/7 16:00,1774.78,10.015,144,0.989522,21.463
2020/2/7 17:00,1909.22,10.311,145,0.988929,21.763
2020/2/7 18:00,1652.29,9.777,148,0.989916,21.963
2020/2/7 19:00,1379.05,9.234,156,0.991001,22.163
2020/2/7 20:00,1677.45,9.827,155,0.990212,21.963
2020/2/7 21:00,1117.21,8.591,156,0.990705,22.163
2020/2/7 22:00,1139.92,8.64,167,0.99416,22.263
2020/2/7 23:00,1024.19,8.334,180,0.995937,22.363
2020/2/8 0:00,1018.69,8.334,176,0.990804,22.363
2020/2/8 1:00,795.132,7.672,171,0.989916,22.063
2020/2/8 2:00,515.015,6.663,173,0.990509,21.663
2020/2/8 3:00,374.325,6.05,161,0.991496,21.463
2020/2/8 4:00,391.319,6.129,158,0.989522,21.263
2020/2/8 5:00,308.077,5.665,162,0.989522,21.163
2020/2/8 6:00,498.501,6.584,170,0.991002,20.763
2020/2/8 7:00,752.188,7.513,159,0.992484,20.363
